"Root","Project","Top","RelativePath","FileName","Bytes","Modified","HeadingSample","HasPRD","HasRoadmap","HasFinance","HasDesign","HasArchitecture","HasLegalRisk"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_37.md","README_37.md","458","2026-02-16 01:05","Installation || Summary || Details || Additional Details || Credits","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_36.md","README_36.md","893","2026-02-16 01:05","Installation || Summary || Details || Additional Details || Credits","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_35.md","README_35.md","783","2026-02-16 01:05","Installation || Summary || Details || Additional Details || Credits","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_34.md","README_34.md","708","2026-02-16 01:05","Installation || Summary || Details || Additional Details || Credits","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_33.md","README_33.md","1045","2026-02-16 01:05","Installation || Summary || Details || Additional Details || Credits","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_32.md","README_32.md","3965","2026-02-16 13:59","Documentation || Community || Contributing || `@tailwindcss/postcss` plugin API || Changing where the plugin searches for source files || Enabling or disabling Lightning CSS || Enabling or disabling `url(…)` rewriting","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_31.md","README_31.md","110","2026-02-16 13:59","`@tailwindcss/oxide-win32-x64-msvc`","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_303.md","README_303.md","553","2026-02-16 18:07","Run and deploy your AI Studio app || Run Locally","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_302.md","README_302.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_301.md","README_301.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_300.md","README_300.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_30.md","README_30.md","1836","2026-02-16 13:59","Documentation || Community || Contributing","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_3.md","README_3.md","401","2026-02-16 01:05","@babel/core || Install","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_299.md","README_299.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_298.md","README_298.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_297.md","README_297.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_296.md","README_296.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_295.md","README_295.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_294.md","README_294.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_293.md","README_293.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_292.md","README_292.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_291.md","README_291.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_290.md","README_290.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_29.md","README_29.md","94","2026-02-16 01:05","`@rollup/rollup-win32-x64-msvc`","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_289.md","README_289.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_288.md","README_288.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_287.md","README_287.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_286.md","README_286.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_285.md","README_285.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_284.md","README_284.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_283.md","README_283.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_282.md","README_282.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_281.md","README_281.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_280.md","README_280.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_28.md","README_28.md","92","2026-02-16 01:05","`@rollup/rollup-win32-x64-gnu`","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_279.md","README_279.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_278.md","README_278.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_277.md","README_277.md","0","2026-02-23 10:00","","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_276.md","README_276.md","2269","2025-08-01 08:38","React + TypeScript + Vite || Expanding the ESLint configuration","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\readme_275.md","readme_275.md","2096","2025-08-01 08:58","yocto-queue [![](https://badgen.net/bundlephobia/minzip/yocto-queue)](https://bundlephobia.com/result?p=yocto-queue) || Install || Usage || API || `queue = new Queue()` || Related","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_274.md","README_274.md","4717","2025-08-01 08:58","yallist || basic usage || api || Yallist || Yallist.create(..) || Yallist.Node","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_273.md","README_273.md","6336","2025-08-01 08:58","word-wrap [![NPM version](https://img.shields.io/npm/v/word-wrap.svg?style=flat)](https://www.npmjs.com/package/word-wrap) [![NPM monthly downloads](https://img.shields.io/npm/dm/word-wrap.svg?style=flat)](https://npmjs.org/package/word-wrap) [![NPM total downloads](https://img.shields.io/npm/dt/word-wrap.svg?style=flat)](https://npmjs.org/package/word-wrap) [![Linux Build Status](https://img.shields.io/travis/jonschlinkert/word-wrap.svg?style=flat&label=Travis)](https://travis-ci.org/jonschlinkert/word-wrap) || Install || Usage || Options || options.width || options.indent || options.newline || options.escape","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_272.md","README_272.md","1352","2025-08-01 08:58","which || USAGE || CLI USAGE || OPTIONS","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_271.md","README_271.md","1152","2025-08-01 08:57","vite ⚡","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_270.md","README_270.md","28609","2025-08-01 08:58","Why picomatch? || Table of Contents || Install || Usage || API || [picomatch](lib/picomatch.js#L31) || [.test](lib/picomatch.js#L116) || [.matchBase](lib/picomatch.js#L160)","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_27.md","README_27.md","2270","2026-02-16 01:05","@rolldown/pluginutils || Installation || Usage || Simple Filters || Composable Filters || API Reference || Simple Filters || Composable Filters","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_269.md","README_269.md","3851","2025-08-01 08:58","🚄 Quickstart || Installation || Usage || Documentation: || 📊 Benchmarks: || 🙏Used by: || 🦮 LICENSE","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_268.md","README_268.md","6416","2025-08-01 08:57","URI.js || API || Parsing || Serializing || Resolving || Normalizing || Comparison || IP Support","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_267.md","README_267.md","717","2025-08-01 08:57","Update Browserslist DB || Docs","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_266.md","README_266.md","688","2025-08-01 08:57","`typescript-eslint`","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_265.md","README_265.md","2842","2025-08-01 08:57","TypeScript || Installing || Contribute || Documentation || Roadmap","0","1","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_264.md","README_264.md","10220","2025-08-01 08:57","type-check [![Build Status](https://travis-ci.org/gkz/type-check.png?branch=master)](https://travis-ci.org/gkz/type-check) || Quick Examples || Usage || typeCheck(type, input, options) || parseType(type) || parsedTypeCheck(parsedType, input, options) || Type Format || Syntax","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_263.md","README_263.md","8328","2025-08-01 08:57","Usage || API || Development || Contributors","0","1","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_262.md","README_262.md","13585","2025-08-01 08:57","to-regex-range [![Donate](https://img.shields.io/badge/Donate-PayPal-green.svg)](https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=W8YFZ425KND68) [![NPM version](https://img.shields.io/npm/v/to-regex-range.svg?style=flat)](https://www.npmjs.com/package/to-regex-range) [![NPM monthly downloads](https://img.shields.io/npm/dm/to-regex-range.svg?style=flat)](https://npmjs.org/package/to-regex-range) [![NPM total downloads](https://img.shields.io/npm/dt/to-regex-range.svg?style=flat)](https://npmjs.org/package/to-regex-range) [![Linux Build Status](https://img.shields.io/travis/micromatch/to-regex-range.svg?style=flat&label=Travis)](https://travis-ci.org/micromatch/to-regex-range) || Install || Convenience || Heavily tested || Optimized || Usage || Options || options.capture","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_261.md","README_261.md","3773","2025-08-01 08:57","tinyglobby || Usage || API || Options || Used by","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_260.md","README_260.md","28609","2025-08-01 08:57","Why picomatch? || Table of Contents || Install || Usage || API || [picomatch](lib/picomatch.js#L31) || [.test](lib/picomatch.js#L116) || [.matchBase](lib/picomatch.js#L160)","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_26.md","README_26.md","14417","2026-02-16 01:05","@jridgewell/trace-mapping || Installation || Usage || SectionedSourceMaps || Benchmarks","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_259.md","README_259.md","3851","2025-08-01 08:57","🚄 Quickstart || Installation || Usage || Documentation: || 📊 Benchmarks: || 🙏Used by: || 🦮 LICENSE","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\readme_258.md","readme_258.md","2294","2025-08-01 08:57","supports-color [![Build Status](https://travis-ci.org/chalk/supports-color.svg?branch=master)](https://travis-ci.org/chalk/supports-color) || Install || Usage || API || Info || Related || Maintainers","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\readme_257.md","readme_257.md","1961","2025-08-01 08:57","strip-json-comments [![Build Status](https://travis-ci.com/sindresorhus/strip-json-comments.svg?branch=master)](https://travis-ci.com/github/sindresorhus/strip-json-comments) || Install || Usage || API || stripJsonComments(jsonString, options?) || Benchmark || Related","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_256.md","README_256.md","26040","2025-08-01 08:56","Source Map JS || Use with Node || Table of Contents || Examples || Consuming a source map || Generating a source map || API || SourceMapConsumer","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\readme_255.md","readme_255.md","649","2025-08-01 08:56","shebang-regex [![Build Status](https://travis-ci.org/sindresorhus/shebang-regex.svg?branch=master)](https://travis-ci.org/sindresorhus/shebang-regex) || Install || Usage || License","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\readme_254.md","readme_254.md","495","2025-08-01 08:56","shebang-command [![Build Status](https://travis-ci.org/kevva/shebang-command.svg?branch=master)](https://travis-ci.org/kevva/shebang-command) || Install || Usage || API || shebangCommand(string)","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_253.md","README_253.md","16974","2025-08-01 08:56","Install || Usage || Versions || Ranges || Prerelease Tags || Advanced Range Syntax","0","0","1","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_252.md","README_252.md","346","2025-08-01 08:56","`scheduler` || Thanks","0","1","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_251.md","README_251.md","3157","2025-08-01 08:56","run-parallel [![travis][travis-image]][travis-url] [![npm][npm-image]][npm-url] [![downloads][downloads-image]][downloads-url] [![javascript style guide][standard-image]][standard-url] || Run an array of functions in parallel || install || usage || see also || license","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_250.md","README_250.md","10005","2025-08-01 08:56","Overview || Quick Start Guide || Commands || compile to a <script> containing a self-executing function || compile to a CommonJS module || UMD format requires a bundle name || Why || Tree Shaking","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_25.md","README_25.md","10051","2026-02-16 01:05","@jridgewell/sourcemap-codec || Why? || Installation || Usage || Benchmarks","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_249.md","README_249.md","3242","2025-08-01 08:56","reusify || Example || Why || Other examples || Acknowledgements || License","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\readme_248.md","readme_248.md","1838","2025-08-01 08:56","resolve-from [![Build Status](https://travis-ci.org/sindresorhus/resolve-from.svg?branch=master)](https://travis-ci.org/sindresorhus/resolve-from) || Install || Usage || API || resolveFrom(fromDir, moduleId) || resolveFrom.silent(fromDir, moduleId) || Tip || Related","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_247.md","README_247.md","584","2025-08-01 08:56","react-refresh","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_246.md","README_246.md","1096","2025-08-01 08:56","`react-dom` || Installation || Usage || In the browser || On the server || API || `react-dom` || `react-dom/client`","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\info vieja\15_Proyectia\documentacion\README_245.md","README_245.md","1158","2025-08-01 08:56","`react` || Usage || Documentation || API","0","0","0","1","1","0"
